name,memory_gb,tdp_w,price
INNO3D GeForce RTX 4080 Super X3 OC White GeForce RTX 4080 Super (16GB),16,340,3266.51
INNO3D GeForce RTX 4080 X3 GeForce RTX 4080,16,750,3266.51
INNO3D GeForce RTX 4090 iChill Frostbite Pro GeForce RTX 4090,24,500,3266.51
INNO3D GeForce RTX 4090 iChill Frostbite Ultra GeForce RTX 4090,24,500,3266.51
INNO3D GeForce RTX 4090 X3 OC White GeForce RTX 4090,24,450,3266.51
INNO3D RTX 3070 iChill X3 GeForce RTX 3070,8,220,NULL
INNO3D RTX 3070 iChill X4 GeForce RTX 3070,8,220,NULL
Intel Arc A750 Limited Edition Intel Arc A750,8,225,209.99
Intel Arc A770 Limited Edition Intel Arc A770,16,225,209.99
KFA2 GeForce GTX 1050 Ti OC GeForce GTX 1050 Ti,4,75,NULL
KFA2 GeForce GTX 1060 EXOC GeForce GTX 1060 (6GB),6,120,NULL
KFA2 GeForce GTX 1060 OC GeForce GTX 1060 (6GB),6,120,395.0
KFA2 GeForce GTX 1060 OC GeForce GTX 1060 (3GB),3,120,395.0
KFA2 GeForce GTX 1070 EXOC Sniper Black GeForce GTX 1070,8,150,NULL
KFA2 GeForce GTX 1070 Hall of Fame Edition GeForce GTX 1070,8,150,NULL
KFA2 GeForce GTX 1070 Katana Single Slot GeForce GTX 1070,8,150,NULL
KFA2 GeForce GTX 1070 OC Mini GeForce GTX 1070,8,150,395.0
KFA2 GeForce GTX 1080 EXOC GeForce GTX 1080,8,180,NULL
KFA2 GeForce GTX 1080 Hall of Fame Edition GeForce GTX 1080,8,180,NULL
KFA2 GeForce GTX 1080 Ti GeForce GTX 1080 Ti,11,250,NULL
KFA2 GeForce GTX 1080 Ti EXOC GeForce GTX 1080 Ti,11,250,NULL
KFA2 GeForce GTX 1080 Ti Hall Of Fame GeForce GTX 1080 Ti,11,250,NULL
Lenovo 4X61N96915 graphics card Radeon RX 6500 XT (4GB),4,107,NULL
Lenovo 4X61Q73041 graphics card RTX A1000,8,50,NULL
Lenovo NVIDIA GeForce RTX 3080 GeForce RTX 3080,10,320,NULL
Matrox LUMA-A310 graphics card Arc A310,4,30,NULL
Matrox LUMA-A380 graphics card Arc A380,6,75,NULL
Matrox LUMA-A380P graphics card Arc A380,6,75,NULL
MSI AERO GeForce RTX 4060 ITX 8G OC GeForce RTX 4060 (8GB),8,115,599.0
MSI AERO ITX GEFORCE GTX 1630 4G graphics card GeForce GTX 1630,4,75,NULL
MSI AERO ITX GeForce GTX 1630 4G OC GeForce GTX 1630,4,75,395.0
MSI GAMING GeForce RTX 3050 X 6G GeForce RTX 3050 (6GB),6,300,559.99
MSI GAMING GEFORCE RTX 3050 X 8G GeForce RTX 3050 (8GB),8,550,559.99
MSI GAMING GeForce RTX 3060 Ti X TRIO GeForce RTX 3060 Ti,8,265,559.99
MSI GAMING GeForce RTX 3060 X 12G GeForce RTX 3060,12,170,559.99
MSI GAMING GeForce RTX 3080 Ti TRIO 12G GeForce RTX 3080 Ti,12,350,559.99
MSI GAMING GeForce RTX 3080 TRIO PLUS 10G GeForce RTX 3080,10,340,559.99
MSI GAMING GeForce RTX 3080 Z TRIO 10G LHR GeForce RTX 3080,10,370,559.99
MSI GAMING GeForce RTX 3080 Z TRIO 12G LHR GeForce RTX 3080 (12GB),12,390,559.99
MSI GAMING GeForce RTX 4060 TI GeForce RTX 4060 Ti (8GB),8,160,559.99
MSI GAMING GeForce RTX 4060 Ti X SLIM 8G GeForce RTX 4060 Ti (8GB),8,160,559.99
MSI GAMING GeForce RTX 4060 Ti X SLIM WHITE 16G GeForce RTX 4060 Ti (16GB),16,165,559.99
MSI GAMING GEFORCE RTX 4060 X 8G GeForce RTX 4060 (8GB),8,115,559.99
MSI GAMING GeForce RTX 4060 X NV EDITION 8G GeForce RTX 4060 (8GB),8,115,559.99
MSI GAMING GeForce RTX 4070 SUPER 12G X SLIM MLG GeForce RTX 4070 Super (12GB),12,245,559.99
MSI GAMING GeForce RTX 4070 Ti SUPER 16G X TRIO WHITE GeForce RTX 4070 Ti Super (16GB),16,285,559.99
MSI GAMING GeForce RTX 4070 Ti TRIO 12G GeForce RTX 4070 Ti,12,285,559.99
MSI GAMING GEFORCE RTX 4070 TI X SLIM 12G graphics card GeForce RTX 4070 Ti,12,285,559.99
MSI GAMING GeForce RTX 4070 Ti X SLIM WHITE 12G GeForce RTX 4070 Ti,12,285,559.99
MSI GAMING GeForce RTX 4070 Ti X TRIO 12G GeForce RTX 4070 Ti,12,285,559.99
MSI GAMING GEFORCE RTX 4070 X SLIM 12G graphics card GeForce RTX 4070,12,215,559.99
MSI GAMING GeForce RTX 4070 X SLIM WHITE 12G GeForce RTX 4070,12,215,559.99
MSI GAMING GeForce RTX 4080 16G X GeForce RTX 4080,16,320,559.99
MSI GAMING GEFORCE RTX 4080 16GB X SLIM WHITE graphics card GeForce RTX 4080,16,320,559.99
MSI GAMING GeForce RTX 4080 16GB X TRIO WHITE GeForce RTX 4080,16,320,559.99
MSI GAMING GeForce RTX 4090 Trio 24G GeForce RTX 4090,24,450,559.99
MSI GAMING GEFORCE RTX 4090 X SLIM 24G graphics card GeForce RTX 4090,24,450,559.99
MSI GAMING GeForce RTX 4090 X TRIO GeForce RTX 4090,24,450,559.99
MSI GAMING GeForce RTX 4090 X TRIO 24G GeForce RTX 4090,24,450,559.99
MSI GAMING GeForce RTX 5060 TI 16G OC GeForce RTX 5060 Ti (16GB),16,180,559.99
MSI GAMING GeForce RTX 5060 TI 16G TRIO OC GeForce RTX 5060 Ti (16GB),16,180,559.99
MSI GAMING GeForce RTX 5060 TI 16G TRIO OC WHITE GeForce RTX 5060 Ti (16GB),16,180,559.99
MSI GAMING GeForce RTX 5070 Ti 16G TRIO OC GeForce RTX 5070 Ti (16GB),16,300,559.99
MSI GAMING GeForce RTX5090 TRIO OC 32GB GeForce RTX 5090 (32GB),32,575,409.99
MSI GAMING Radeon RX 6600 XT X 8G Radeon RX 6600 XT,8,160,559.99
MSI GAMING Radeon RX 6800 XT Z Trio 16G Radeon RX 6800 XT,16,300,559.99
MSI GAMING Radeon RX 7900 XT TRIO CLASSIC 20G Radeon RX 7900 XT,20,315,559.99
MSI GAMING Radeon RX 7900 XTX Trio Classic 24G Radeon RX 7900 XT,24,355,559.99
MSI GAMING RTX 4070 Ti X GeForce RTX 4070 Ti,12,285,559.0
MSI GAMING RTX 4080 16GB TRIO graphics card GeForce RTX 4080,16,320,409.99
MSI GAMING RTX 4090 TRIO 24G graphics card GeForce RTX 4090,24,450,409.99
MSI GAMING RTX 5070 12G VANGUARD SOC LAUNCH EDITION GeForce RTX 5070 (12GB),12,250,3429.99
MSI GAMING SLIM GeForce RTX 4070 TI 12G GeForce RTX 4070 Ti,12,285,989.99
MSI GAMING SLIM GeForce RTX 4070 Ti SUPER 16G GeForce RTX 4070 Ti Super (16GB),16,285,989.99
MSI GeForce GT 1030 2GH LP OC GeForce GT 1030,2,30,395.0
MSI GeForce GT 1030 2GHD4 LP OC GeForce GT 1030,2,30,275.29
MSI GeForce GT 1030 4GD4 LP OC GeForce GT 1030,4,20,395.0
MSI GeForce GT 1030 4GHD4 LP OC GeForce GT 1030,4,20,275.29
MSI GeForce GT 1030 Aero ITX 2GD4 OC GeForce GT 1030,2,30,395.0
MSI GeForce GT 710 LP Passiv GeForce GT 710,2,19,395.0
MSI GeForce GTX 1050 2G OC GeForce GTX 1050,2,75,395.0
MSI GeForce GTX 1050 2GT LP GeForce GTX 1050,2,75,263.99
MSI GeForce GTX 1050 2GT OC GeForce GTX 1050,2,75,395.0
MSI GeForce GTX 1050 Gaming X 2G GeForce GTX 1050,2,75,409.99
MSI GeForce GTX 1050 Ti 4G OC GeForce GTX 1050 Ti,4,75,263.99
MSI GeForce GTX 1050 Ti 4GT LP GeForce GTX 1050 Ti,4,75,263.99
MSI GeForce GTX 1050 Ti 4GT OC GeForce GTX 1050 Ti,4,75,395.0
MSI GeForce GTX 1050 Ti Gaming 4G GeForce GTX 1050 Ti,4,75,409.99
MSI GeForce GTX 1050 Ti Gaming X 4G GeForce GTX 1050 Ti,4,75,409.99
MSI GeForce GTX 1060 6GT OCV1 GeForce GTX 1060 (6GB),6,120,395.0
MSI GeForce GTX 1060 Aero ITX 3G OC GeForce GTX 1060 (3GB),3,120,395.0
MSI GeForce GTX 1060 Aero ITX 6G OC GeForce GTX 1060 (6GB),6,120,395.0
MSI GeForce GTX 1060 Armor 3G OCV1 GeForce GTX 1060 (3GB),3,120,395.0
MSI GeForce GTX 1060 Armor 6G OCV1 GeForce GTX 1060 (6GB),6,120,395.0
MSI GeForce GTX 1060 Gaming 6G GeForce GTX 1060 (6GB),6,120,409.99
MSI GeForce GTX 1060 Gaming X 3G GeForce GTX 1060 (3GB),3,120,409.99
MSI GeForce GTX 1060 Gaming X 6G GeForce GTX 1060 (6GB),6,120,409.99
MSI GeForce GTX 1060 Gaming X+ 6G 9 Gbps GeForce GTX 1060 (6GB),6,120,409.99
MSI GeForce GTX 1070 Aero ITX 8G OC GeForce GTX 1070,8,150,395.0
MSI GeForce GTX 1070 Armor 8G OC GeForce GTX 1070,8,150,395.0
MSI GeForce GTX 1070 Gaming 8G GeForce GTX 1070,8,150,409.99
MSI GeForce GTX 1070 Gaming X 8G GeForce GTX 1070,8,150,409.99
MSI GeForce GTX 1070 Gaming Z 8G GeForce GTX 1070,8,150,409.99
MSI GeForce GTX 1070 Quick Silver 8G OC GeForce GTX 1070,8,150,395.0
MSI GeForce GTX 1070 Sea Hawk X GeForce GTX 1070,8,150,499.0
MSI GeForce GTX 1070 Ti Aero 8G GeForce GTX 1070 Ti,8,180,499.0
MSI GeForce GTX 1070 Ti Armor 8G GeForce GTX 1070 Ti,8,180,499.0
MSI GeForce GTX 1070 Ti Gaming 8G GeForce GTX 1070 Ti,8,180,409.99
MSI GeForce GTX 1080 Aero 8G OC GeForce GTX 1080,8,180,395.0
MSI GeForce GTX 1080 Armor 8G OC GeForce GTX 1080,8,180,395.0
MSI GeForce GTX 1080 Founders Edition GeForce GTX 1080,8,180,NULL
MSI GeForce GTX 1080 Gaming X 8G GeForce GTX 1080,8,180,409.99
MSI GeForce GTX 1080 Gaming X+ 8G 11 Gbps GeForce GTX 1080,8,180,409.99
MSI GeForce GTX 1080 Gaming Z 8G GeForce GTX 1080,8,180,409.99
MSI GeForce GTX 1080 Sea Hawk X GeForce GTX 1080,8,180,NULL
MSI GeForce GTX 1080 Ti Aero 11G OC GeForce GTX 1080 Ti,11,250,NULL
MSI GeForce GTX 1080 Ti Armor 11G OC GeForce GTX 1080 Ti,11,250,NULL
MSI GeForce GTX 1080 Ti Founders Edition GeForce GTX 1080 Ti,11,250,NULL
MSI GeForce GTX 1080 Ti Gaming X 11G GeForce GTX 1080 Ti,11,250,409.99
MSI GeForce GTX 1080 Ti Gaming X Trio GeForce GTX 1080 Ti,11,250,409.99
MSI GeForce GTX 1080 Ti Sea Hawk EK X GeForce GTX 1080 Ti,11,250,NULL
MSI GeForce GTX 1080 Ti Sea Hawk X GeForce GTX 1080 Ti,11,250,NULL
MSI GeForce GTX 1650 4GT LP OC GeForce GTX 1650 (4GB),4,75,395.0
MSI GeForce GTX 1650 Aero ITX 4G OC GeForce GTX 1650 (4GB),4,75,395.0
MSI GeForce GTX 1650 Aero ITX OCV1 GeForce GTX 1650 (4GB),4,75,395.0
MSI GeForce GTX 1650 Gaming X GeForce GTX 1650 (4GB),4,75,409.99
"MSI GeForce GTX 1650 Gaming X 4G, 4096 MB GDDR5 GeForce GTX 1650 (4GB)",4,75,409.99
MSI GeForce GTX 1650 Super Gaming X GeForce GTX 1650 Super,4,100,419.0
MSI GeForce GTX 1650 Ventus XS 4G OC GeForce GTX 1650 (4GB),4,75,395.0
MSI GeForce GTX 1650 Ventus XS OCV1 GeForce GTX 1650 (4GB),4,75,395.0
MSI GeForce GTX 1660 Gaming X GeForce GTX 1660 (6GB),6,130,395.0
MSI GeForce GTX 1660 Super Aero ITX OC GeForce GTX 1660 Super,6,125,NULL
MSI GeForce GTX 1660 Super Gaming X GeForce GTX 1660 Super,6,125,419.0
MSI GeForce GTX 1660 Super Ventus XS OC GeForce GTX 1660 Super,6,125,776.24
MSI GeForce GTX 1660 Ti Armor 6G OC GeForce GTX 1660 Ti (6GB),6,130,395.0
MSI GeForce GTX 1660 Ti Gaming X 6G GeForce GTX 1660 Ti (6GB),6,130,409.99
MSI GeForce GTX 1660 Ti Ventus XS 6G GeForce GTX 1660 Ti (6GB),6,120,776.24
MSI GeForce GTX 750 Ti 2GD5TLP GeForce GTX 750 Ti,2,60,NULL
MSI Geforce RTX 2060 Super Gaming X GeForce RTX 2060 Super,8,175,1210.0
MSI GeForce RTX 2060 Ventus GP 6G OC GeForce RTX 2060 (6GB),6,160,1210.0
MSI GeForce RTX 2070 Aero 8G GeForce RTX 2070,8,175,1210.0
MSI GeForce RTX 2070 Armor 8G GeForce RTX 2070,8,175,1210.0
MSI GeForce RTX 2070 Armor 8G OC GeForce RTX 2070,8,185,1210.0
MSI GeForce RTX 2070 Gaming Z 8G GeForce RTX 2070,8,225,1210.0
MSI Geforce RTX 2070 Super Gaming X Trio GeForce RTX 2070 Super,8,215,1210.0
MSI GeForce RTX 2080 Duke 8G OC GeForce RTX 2080,8,225,1210.0
MSI GeForce RTX 2080 Gaming X Trio GeForce RTX 2080,8,225,1210.0
MSI Geforce RTX 2080 Super Gaming X Trio GeForce RTX 2080 Super,8,250,1210.0
MSI GeForce RTX 2080 Ti Duke 11G OC GeForce RTX 2080 Ti,11,260,1210.0
MSI GeForce RTX 2080 Ti Gaming X Trio GeForce RTX 2080 Ti,11,250,1210.0
MSI GeForce RTX 2080 Ti Gaming Z Trio GeForce RTX 2080 Ti,11,300,1210.0
MSI GeForce RTX 3050 Aero ITX GeForce RTX 3050 (8GB),8,130,1210.0
MSI GeForce RTX 3050 Aero ITX 8G OC GeForce RTX 3050 (8GB),8,130,1210.0
MSI GeForce RTX 3050 Gaming X GeForce RTX 3050 (8GB),8,130,1210.0
MSI GeForce RTX 3050 Low Profile OC GeForce RTX 3050 (6GB),6,70,1210.0
MSI GeForce RTX 3050 Ventus 2X GeForce RTX 3050 (8GB),8,130,1210.0
MSI GeForce RTX 3050 Ventus 2X 6G OC GeForce RTX 3050 (6GB),6,70,1210.0
MSI GeForce RTX 3050 Ventus 2X 8G OC GeForce RTX 3050 (8GB),8,130,1210.0
MSI GeForce RTX 3060 Aero ITX 12G OC GeForce RTX 3060,12,170,1210.0
MSI GeForce RTX 3060 Gaming X GeForce RTX 3060,12,170,1210.0
MSI GeForce RTX 3060 Gaming X Trio GeForce RTX 3060,12,170,1210.0
MSI GeForce RTX 3060 Gaming Z Trio 12G LHR GeForce RTX 3060,12,170,1210.0
MSI GeForce RTX 3060 Ti Gaming X 8G LHR GeForce RTX 3060 Ti,8,220,1210.0
MSI GeForce RTX 3060 Ti Gaming X Trio GeForce RTX 3060 Ti,8,240,1210.0
MSI GeForce RTX 3060 Ti Gaming Z Trio 8G LHR GeForce RTX 3060 Ti,8,240,1210.0
MSI GeForce RTX 3060 Ti Ventus 2X 8G OCV1 LHR GeForce RTX 3060 Ti,8,200,1210.0
MSI GeForce RTX 3060 Ti Ventus 2X OC GeForce RTX 3060 Ti,8,200,1210.0
MSI GeForce RTX 3060 Ti Ventus 3X 8G OC LHR GeForce RTX 3060 Ti,8,200,1210.0
MSI GeForce RTX 3060 Ti Ventus 3X OC GeForce RTX 3060 Ti,8,200,1210.0
MSI GeForce RTX 3060 Ventus 2X GeForce RTX 3060,12,170,1210.0
MSI GeForce RTX 3060 Ventus 3X OC GeForce RTX 3060,12,170,1210.0
MSI GeForce RTX 3070 Gaming Trio Plus 8G LHR GeForce RTX 3070,8,220,1210.0
MSI GeForce RTX 3070 Gaming Z Trio 8G LHR GeForce RTX 3070,8,240,1210.0
MSI GeForce RTX 3070 Suprim X 8G LHR GeForce RTX 3070,8,280,1210.0
MSI GeForce RTX 3070 Ti Gaming X Trio GeForce RTX 3070 Ti,8,310,1210.0
MSI GeForce RTX 3070 Ti Suprim X GeForce RTX 3070 Ti,8,310,1210.0
MSI GeForce RTX 3070 Ti Ventus 3X 8G LHR GeForce RTX 3070 Ti,8,310,1210.0
MSI GeForce RTX 3070 Ti Ventus 3X 8G OC LHR GeForce RTX 3070 Ti,8,290,1210.0
MSI GeForce RTX 3070 Ventus 2X 8G OC LHR GeForce RTX 3070,8,220,1210.0
MSI GeForce RTX 3070 Ventus 3X 8G OC LHR GeForce RTX 3070,8,220,1210.0
MSI GeForce RTX 3070 Ventus 3X Plus 8G OC LHR GeForce RTX 3070,8,220,1210.0
MSI GeForce RTX 3080 Gaming X Trio 1 GeForce RTX 3080,10,320,1210.0
MSI GeForce RTX 3080 Gaming Z Trio 10G LHR GeForce RTX 3080,10,370,1210.0
MSI GeForce RTX 3080 Gaming Z Trio 12GB LHR GeForce RTX 3080 (12GB),12,390,1210.0
MSI GeForce RTX 3080 Suprim X 10G LHR GeForce RTX 3080,10,370,1210.0
MSI GeForce RTX 3080 Suprim X 12G LHR GeForce RTX 3080 (12GB),12,390,1210.0
MSI GeForce RTX 3080 Ti Gaming X Trio GeForce RTX 3080 Ti,12,350,1210.0
MSI GeForce RTX 3080 Ti Suprim X GeForce RTX 3080 Ti,12,350,1210.0
MSI GeForce RTX 3080 Ti Ventus 3X 12G LHR GeForce RTX 3080 Ti,12,350,1210.0
MSI GeForce RTX 3080 Ti Ventus 3X 12G OC GeForce RTX 3080 Ti,12,350,1210.0
MSI GeForce RTX 3080 Ventus 3X 10G OC GeForce RTX 3080,10,320,1210.0
MSI GeForce RTX 3080 Ventus 3X PLUS 10G LHR GeForce RTX 3080,10,320,1210.0
MSI GeForce RTX 3080 Ventus 3X Plus 10G OC LHR GeForce RTX 3080,10,320,1210.0
MSI GeForce RTX 3080 Ventus 3X Plus 12G OC LHR GeForce RTX 3080 (12GB),12,390,1210.0
MSI GeForce RTX 3090 Gaming X Trio 2 GeForce RTX 3090,24,350,1210.0
MSI GeForce RTX 3090 Suprim GeForce RTX 3090,24,420,1210.0
MSI GeForce RTX 3090 Suprim X GeForce RTX 3090,24,420,1210.0
MSI GeForce RTX 3090 Ti Black Trio GeForce RTX 3090 Ti,24,450,1210.0
MSI GeForce RTX 3090 Ti Gaming X Trio GeForce RTX 3090 Ti,24,450,1210.0
MSI GeForce RTX 3090 Ti Suprim X GeForce RTX 3090 Ti,24,480,1210.0
MSI GeForce RTX 3090 Ventus 3X 24G OC GeForce RTX 3090,24,350,1210.0
MSI GeForce RTX 4060 Gaming X GeForce RTX 4060 (8GB),8,115,1210.0
MSI GeForce RTX 4060 Ti Gaming X GeForce RTX 4060 Ti (8GB),8,160,1210.0
MSI GeForce RTX 4060 Ti Gaming X GeForce RTX 4060 Ti (16GB),16,160,1210.0
MSI GeForce RTX 4060 Ti Gaming X Slim GeForce RTX 4060 Ti (16GB),16,160,1210.0
MSI GeForce RTX 4060 Ti Gaming X Trio GeForce RTX 4060 Ti (8GB),8,160,1210.0
MSI GeForce RTX 4060 Ti Ventus 2X Black 8G OC GeForce RTX 4060 Ti (8GB),8,160,1210.0
MSI GeForce RTX 4060 Ti Ventus 3X 16G OC GeForce RTX 4060 Ti (16GB),16,160,1210.0
MSI GeForce RTX 4060 Ventus 2X Black 8G OC GeForce RTX 4060 (8GB),8,115,1210.0
MSI GeForce RTX 4070 Gaming X Trio GeForce RTX 4070,12,215,1210.0
MSI GeForce RTX 4070 Super Gaming X Slim GeForce RTX 4070 Super (12GB),12,220,1210.0
MSI GeForce RTX 4070 Super Gaming X Slim White GeForce RTX 4070 Super (12GB),12,220,1210.0
MSI GeForce RTX 4070 Super Ventus 2X OC GeForce RTX 4070 Super (12GB),12,220,1210.0
MSI GeForce RTX 4070 Super Ventus 2X White OC GeForce RTX 4070 Super (12GB),12,220,1210.0
MSI GeForce RTX 4070 Ti Gaming X Trio GeForce RTX 4070 Ti,12,750,1210.0
MSI GEFORCE RTX 4070 TI SUPER 16G EXPERT graphics card GeForce RTX 4070 Ti Super (16GB),16,285,1210.0
MSI GeForce RTX 4070 Ti SUPER 16G SHADOW 3X OC GeForce RTX 4070 Ti Super (16GB),16,285,1210.0
MSI GeForce RTX 4070 Ti Super Gaming X Slim GeForce RTX 4070 Ti Super (16GB),16,285,1210.0
MSI GeForce RTX 4070 Ti Super Gaming X Slim White GeForce RTX 4070 Ti Super (16GB),16,285,1210.0
MSI GeForce RTX 4070 Ti Super Ventus 2X OC GeForce RTX 4070 Ti Super (16GB),16,285,1210.0
MSI GeForce RTX 4070 Ti Super Ventus 2X White OC GeForce RTX 4070 Ti Super (16GB),16,285,1210.0
MSI GeForce RTX 4070 Ti Suprim X GeForce RTX 4070 Ti,12,750,1210.0
MSI GeForce RTX 4070 Ventus 3X 12G OC GeForce RTX 4070,12,200,1210.0
MSI GeForce RTX 4080 Gaming X Trio GeForce RTX 4080,16,320,1210.0
MSI GEFORCE RTX 4080 SUPER 16G EXPERT graphics card GeForce RTX 4080 Super (16GB),16,320,1210.0
MSI GeForce RTX 4080 Super Gaming X Slim GeForce RTX 4080 Super (16GB),16,320,1210.0
MSI GeForce RTX 4080 Super Gaming X Slim White GeForce RTX 4080 Super (16GB),16,320,1210.0
MSI GeForce RTX 4080 Super Suprim X GeForce RTX 4080 Super (16GB),16,320,1210.0
MSI GeForce RTX 4080 Super Ventus 3X OC GeForce RTX 4080 Super (16GB),16,320,1210.0
MSI GeForce RTX 4080 Suprim X GeForce RTX 4080,16,320,1210.0
MSI GeForce RTX 4080 Ventus 3X OC GeForce RTX 4080,16,320,1210.0
MSI GeForce RTX 4090 Ventus 3X 24G OC GeForce RTX 4090,24,450,1210.0
MSI GEFORCE RTX 5050 8G VENTUS 2X OC graphics card GeForce RTX 5050 (8GB),8,130,1210.0
MSI GeForce RTX 5060 8G GAMING OC GeForce RTX 5060 (8GB),8,155,1210.0
MSI GEFORCE RTX 5060 8G INSPIRE 2X OC graphics card GeForce RTX 5060 (8GB),8,145,1210.0
MSI GeForce RTX 5060 8G SHADOW 2X OC GeForce RTX 5060 (8GB),8,145,1210.0
MSI GeForce RTX 5060 8G Ventus 2X OC GeForce RTX 5060 (8GB),8,145,1210.0
MSI GeForce RTX 5060 8G VENTUS 2X OC GeForce RTX 5060 (8GB),8,145,1210.0
MSI GeForce RTX 5060 8G VENTUS 2X OC WHITE GeForce RTX 5060 (8GB),8,145,1210.0
MSI GeForce RTX 5060 TI 8G VENTUS 2X OC PLUS GeForce RTX 5060 Ti (8GB),8,180,1210.0
MSI GeForce RTX 5070 12G VENTUS 2X OC GeForce RTX 5070 (12GB),12,250,1210.0
MSI GeForce RTX 5070 Ti 16G GAMING TRIO OC PLUS GeForce RTX 5070 Ti (16GB),16,300,1210.0
MSI GEFORCE RTX 5070 TI 16G INSPIRE 3X OC graphics card GeForce RTX 5070 Ti (16GB),16,300,1210.0
MSI GeForce RTX 5070 Ti 16G INSPIRE 3X OC PLUS GeForce RTX 5070 Ti (16GB),16,300,1210.0
MSI GeForce RTX 5070 Ti 16G SHADOW 3X OC GeForce RTX 5070 Ti (16GB),16,300,1210.0
MSI GeForce RTX 5070 Ti 16G VENTUS 3X OC GeForce RTX 5070 Ti (16GB),16,300,1210.0
MSI GEFORCE RTX 5080 16G INSPIRE 3X OC graphics card GeForce RTX 5080 (16GB),16,360,1210.0
MSI GeForce RTX5070 VENTUS 2X OC White GeForce RTX 5070 (12GB),12,250,1398.88
MSI GeForce RTX™ 5060 Ti 16G INSPIRE 2X OC GeForce RTX 5060 Ti (16GB),16,180,539.98
MSI Graphics Card NV 5070Ti GAMING TRIO OC 16GB WHITE GeForce RTX 5070 Ti (16GB),16,300,938.11
MSI GT 710 Low Profile GeForce GT 710,2,10,419.0
MSI GTX 1630 4GT LP OC GeForce GTX 1630,4,75,395.0
MSI GTX 950 OC GeForce GTX 950,2,90,395.0
MSI MECH Radeon RX 6500 XT 2X 4G OC Radeon RX 6500 XT (4GB),4,107,635.0
MSI MECH Radeon RX 6600 2X 8G Radeon RX 6600,8,132,635.0
MSI MECH Radeon RX 6600 XT 2X 8G Radeon RX 6600 XT,8,160,635.0
MSI MECH Radeon RX 6600 XT 2X 8G OC Radeon RX 6600 XT,8,160,635.0
MSI MECH Radeon RX 6700 XT 2X 12G OC Radeon RX 6700 XT,12,230,635.0
MSI MECH RADEON RX 6750 XT 2X 12G graphics card Radeon RX 6750 XT,12,250,635.0
MSI MECH Radeon RX 7600 2X CLASSIC 8G OC Radeon RX 7600,8,165,635.0
MSI R9 280X Gaming Radeon R9 280X,3,250,409.99
MSI R9 380 Gaming Radeon R9 380,4,190,409.99
MSI Radeon RX 460 2G OC Radeon RX 460 (2GB),2,75,1210.0
MSI Radeon RX 460 4G OC Radeon RX 460 (4GB),4,84,1210.0
MSI Radeon RX 550 Aero ITX 2G OC Radeon RX 550,2,50,1210.0
MSI Radeon RX 5500 XT Gaming X Radeon RX 5500 XT (8GB),8,140,1210.0
MSI Radeon RX 560 Aero ITX 4G OC Radeon RX 560,4,90,1210.0
MSI Radeon RX 5600 XT Gaming X Radeon RX 5600 XT (6GB),6,150,1210.0
MSI Radeon RX 5600 XT Mech OC Radeon RX 5600 XT (6GB),6,150,1210.0
MSI Radeon RX 570 Armor 4G OC Radeon RX 570 (4GB),4,120,1210.0
MSI Radeon RX 570 Gaming X 4G Radeon RX 570 (4GB),4,120,1210.0
MSI Radeon RX 5700 Radeon RX 5700,8,180,1210.0
MSI Radeon RX 5700 XT Radeon RX 5700 XT,8,225,1210.0
MSI Radeon RX 5700 XT Gaming X Radeon RX 5700 XT,8,225,1210.0
MSI Radeon RX 580 Armor 4G OC Radeon RX 580 (4GB),4,185,1210.0
MSI Radeon RX 580 Armor 8G OC Radeon RX 580 (8GB),8,150,1210.0
MSI Radeon RX 580 Gaming X 4G Radeon RX 580 (4GB),4,185,1210.0
MSI Radeon RX 580 Gaming X 8G Radeon RX 580 (8GB),8,185,1210.0
MSI Radeon RX 580 Gaming X+ 8G Radeon RX 580 (8GB),8,185,1210.0
MSI Radeon RX 6400 Aero ITX Radeon RX 6400,4,53,1210.0
MSI Radeon RX 6500 XT Mech 2X OC Radeon RX 6500 XT (4GB),4,107,1210.0
MSI Radeon RX 6600 Mech 2X Radeon RX 6600,8,132,1210.0
MSI Radeon RX 6600 XT Gaming X Radeon RX 6600 XT,8,160,1210.0
MSI Radeon RX 6600 XT Mech 2X Radeon RX 6600 XT,8,160,1210.0
MSI Radeon RX 6650 XT Gaming X Radeon RX 6650 XT,8,180,1210.0
MSI Radeon RX 6650 XT Mech 2X 8G OC Radeon RX 6650 XT,8,180,1210.0
MSI Radeon RX 6700 XT Gaming X Radeon RX 6700 XT,12,230,1210.0
MSI Radeon RX 6700 XT Mech 2X Radeon RX 6700 XT,12,230,1210.0
MSI Radeon RX 6700 XT Mech 2X OC Radeon RX 6700 XT,12,230,1210.0
MSI Radeon RX 6750 XT Gaming X Trio Radeon RX 6750 XT,12,250,1210.0
MSI Radeon RX 6750 XT Mech 2X 12G OC Radeon RX 6750 XT,12,250,1210.0
MSI Radeon RX 6800 Radeon RX 6800,16,250,1210.0
MSI RADEON RX 6800 16G graphics card Radeon RX 6800,16,250,1210.0
MSI Radeon RX 6800 Gaming X Trio Radeon RX 6800,16,250,1210.0
MSI Radeon RX 6800 XT Radeon RX 6800 XT,16,300,1210.0
MSI Radeon RX 6800 XT Gaming Trio Radeon RX 6800 XT,16,300,1210.0
MSI Radeon RX 6800 XT Gaming Z Trio Radeon RX 6800 XT,16,300,1210.0
MSI Radeon RX 6900 XT Gaming X Trio Radeon RX 6900 XT,16,300,1210.0
